4000,,,
Sophie Duncan,199611475,4.5,121129
Gordon Sanderson,200911476,2.1,121118
Joan Mills,201611477,2.3,121124
Justin Oliver,200311478,4.1,121120
Amanda Burgess,200211479,2.9,121160
Kimberly Hemmings,201011480,2.6,121162
Emily Nash,201511481,4.3,121134
Sally Young,199911482,4,121190
Mary Hamilton,199411483,2,121171
Elizabeth Thomson,201111484,1.1,121159
Amelia Simpson,200711485,4.4,121113
Justin Manning,201511486,3.4,121114
Cameron Lee,201311487,1.3,121121
Jonathan Terry,201511488,1.1,121174
Stephen Sanderson,199411489,3.6,121133
Carl Payne,199711490,1.4,121112
Benjamin Ferguson,199611491,3.4,121158
Sean Mackay,199911492,2.6,121129
Rachel Marshall,199711493,1.3,121145
Brandon Murray,201111494,4.3,121118
Jonathan Springer,199811495,3.5,121191
Steven Alsop,200511496,3,121165
Jan Mills,201511497,1.3,121180
Heather Piper,199811498,3.8,121175
Sebastian Rutherford,200811499,1.1,121173
Richard Sutherland,201311500,1.8,121199
Justin Fisher,199511501,1.9,121199
Theresa Glover,201211502,2.4,121113
Dorothy White,201211503,3.1,121120
Alan Black,201111504,1.7,121146
Sonia Parr,199911505,4.3,121155
Olivia Bower,201611506,2.9,121189
Joe Russell,199211507,4.2,121118
Austin Morgan,199011508,3.1,121156
Robert Young,199211509,3.8,121157
Leah Simpson,199911510,2.8,121191
Trevor Morgan,200311511,3.9,121157
Alison MacDonald,200811512,3.5,121125
Alexandra Allan,201211513,2.3,121178
Frank James,200611514,2.5,121207
Richard Smith,199211515,1.6,121116
James Nash,200911516,2.1,121198
Virginia Sanderson,200011517,2.6,121166
Christian Wilson,200511518,4.3,121124
Nathan Ferguson,201711519,2,121113
Oliver Sutherland,199911520,3.4,121137
Steven Black,201511521,4.1,121204
Stephen Hodges,201211522,3.2,121147
Lauren Bell,199411523,2.5,121121
Una Carr,200111524,3.6,121114
Joe MacLeod,199711525,1.8,121187
Isaac Hodges,200711526,2.1,121188
Richard Henderson,200511527,1.1,121192
Trevor Harris,201111528,3.6,121111
Harry Ince,199811529,2.2,121167
Amelia Gill,199211530,3.7,121160
Stephen Morrison,201011531,3,121132
Carl Clarkson,200111532,4.4,121168
Angela Dowd,200611533,4,121179
Lucas Ellison,201711534,4.2,121167
Carl Wallace,201511535,2.3,121173
Brandon Mitchell,200211536,4.1,121152
Yvonne Lee,200511537,1.7,121168
Christopher Tucker,199111538,2.5,121173
Anthony Bower,200011539,2.2,121129
Dan Kelly,199111540,2.2,121140
Cameron Peters,199411541,1.6,121196
Carolyn Piper,200311542,3.1,121160
Abigail Rampling,200411543,3.4,121141
Elizabeth Campbell,199011544,3.4,121173
Tim Butler,201511545,4.3,121173
Sebastian Campbell,201511546,1.4,121151
Alison Arnold,201411547,1.7,121147
Bernadette Carr,200111548,3.7,121179
Kylie Gill,199911549,4,121151
Jessica Hamilton,200011550,1,121178
Dylan Hodges,200611551,2.4,121171
Karen Newman,201211552,2.7,121134
Alan Marshall,199911553,1.3,121202
Liam Edmunds,200011554,4.2,121128
Lauren Black,199811555,1.5,121126
Victoria Paige,200211556,2.3,121193
Samantha Mackay,200411557,3,121142
Hannah Hemmings,200311558,3.3,121161
Zoe Hardacre,199511559,1.1,121188
Tracey Taylor,200611560,1.6,121177
Jasmine Mackay,199911561,2.8,121155
Molly Jones,200011562,3.8,121142
Madeleine Allan,199311563,2,121191
Owen Wallace,201211564,1.1,121141
Anne Carr,200111565,1.4,121127
Yvonne McGrath,199911566,4.2,121118
Lily Wright,199111567,1.5,121201
Julia Morgan,200011568,1.6,121164
Justin Dyer,201411569,3.1,121164
Justin Langdon,199311570,1.6,121183
Anthony Dyer,199211571,2.2,121189
Caroline Young,200311572,1.3,121210
Amanda Howard,199411573,4.1,121205
Claire Paterson,201211574,3.8,121138
Madeleine White,201611575,4.3,121115
Isaac Marshall,199211576,2.5,121145
Alan Skinner,200011577,4.3,121139
Victor Watson,199611578,2.8,121165
Virginia Wilson,200711579,2.4,121123
Claire Buckland,199611580,1.2,121143
Karen King,201311581,4.5,121137
Karen Bower,201411582,1.8,121184
Lily Edmunds,200611583,1.1,121158
Ella Burgess,201311584,3.9,121200
Ava Duncan,199911585,1.1,121169
Jonathan Reid,199611586,3.2,121126
Jacob Mackay,200411587,1.8,121206
Steven Martin,200011588,3.6,121167
Felicity Ferguson,201511589,3.1,121144
Anthony Lee,199611590,3.3,121203
Amanda Johnston,199911591,1.7,121198
Emma Oliver,199111592,2.5,121142
Theresa Vaughan,201011593,3.6,121183
Anne Piper,201111594,2.6,121149
Matt Martin,201011595,2,121126
Zoe Arnold,199711596,2.9,121130
Lucas Hudson,200711597,2.6,121189
Angela Baker,200411598,1.3,121211
Joshua Kelly,199511599,3.4,121180
Joshua Allan,200211600,2.9,121157
Rachel Harris,201311601,3.4,121182
Gordon Kelly,199011602,1.4,121191
Angela Mills,199111603,3.7,121150
Robert Dowd,200511604,2.9,121150
Stewart Ball,199711605,1.7,121152
Alexandra Dyer,199411606,2.9,121161
Michelle Edmunds,201711607,1.6,121198
Joan North,199011608,2.5,121199
Zoe Quinn,201111609,2,121210
Zoe Mackay,199511610,3.1,121161
Maria Dickens,200611611,2.2,121140
Nathan Churchill,200511612,2.1,121194
Heather Ball,199411613,2.2,121113
Dylan Simpson,200611614,2.4,121196
Anna May,199211615,2.7,121185
Andrew Taylor,199211616,4.3,121183
Warren White,199311617,4,121133
William Terry,199411618,3.8,121154
William Vance,200911619,3.8,121205
Austin Short,199311620,1.1,121179
Jake Ince,199211621,3.3,121199
Jessica Parr,201011622,4.4,121178
Heather Springer,199411623,1.2,121172
David Bailey,199511624,3.8,121120
Molly Young,199711625,1.7,121148
Alexandra Ogden,201311626,4.2,121134
Lauren Hodges,200811627,4.1,121115
Carl Bailey,201211628,3.7,121134
Connor Rampling,201411629,1,121150
Owen MacDonald,199611630,1.5,121210
Caroline Slater,199311631,4.4,121114
David Tucker,201011632,2.9,121123
Jennifer Anderson,199211633,4.4,121204
Christian Kelly,201311634,1.2,121140
Jason Sutherland,199011635,4.2,121128
Olivia Lambert,199511636,3.6,121159
Sue Robertson,200611637,3.7,121167
Amy Watson,201411638,4.2,121194
Nicola Parr,199711639,3.6,121204
Natalie Dyer,200911640,1.2,121170
Sally Pullman,200611641,2.9,121187
Steven Walker,201011642,3.6,121144
Angela Sharp,199911643,1.9,121127
Michael Rees,199611644,1.6,121146
Steven Gray,199711645,2.5,121119
Dominic Davidson,199811646,1.3,121170
Audrey Fraser,199511647,2.9,121155
Amy Parr,201711648,1.1,121154
Keith Sharp,199411649,1.4,121191
Kevin Mackay,199411650,3.9,121177
Jasmine Peake,200911651,3.1,121161
Wendy Hudson,200611652,4.1,121172
Michael Jones,199811653,4.5,121184
Harry Brown,199411654,3.8,121188
Neil Payne,200811655,1.4,121191
Sam Parr,199711656,3.3,121203
Penelope Hudson,201611657,1.7,121122
Nicholas Gibson,199811658,1.9,121197
Phil Gibson,201111659,2.1,121128
Adrian Henderson,200711660,3.8,121170
Claire Bailey,200111661,2.6,121156
Anne Mathis,201211662,3.2,121118
Steven Edmunds,200811663,1.4,121171
Leonard Skinner,201111664,3.6,121188
Gavin Hart,200611665,4.3,121112
Ian Hudson,199511666,3.6,121115
Julia Black,199211667,4.3,121111
Michael Abraham,200411668,3.8,121132
Boris James,199511669,3,121123
Zoe Henderson,200911670,1.9,121160
Jonathan Carr,199611671,1.2,121126
Paul Tucker,199211672,3.9,121130
Anthony Edmunds,199411673,2.4,121186
Lucas Graham,199411674,1.5,121171
Samantha Buckland,200511675,3,121202
William Peters,201511676,2,121176
William Parr,200511677,4.4,121188
Anna Hamilton,201511678,3.1,121185
Stephen McLean,199411679,3.6,121149
Theresa Harris,201511680,4.4,121147
Bernadette Butler,199711681,2.3,121183
Nicholas Graham,201011682,4.3,121182
Leonard Ferguson,199011683,3.2,121195
Stewart Hudson,201611684,4.1,121178
Luke McDonald,200811685,2.7,121204
Christian Hart,201611686,1.7,121164
Jane Coleman,200611687,2.8,121125
Faith Nolan,200411688,2.3,121198
Emily Miller,200411689,3.5,121142
Oliver Rampling,200111690,3.6,121127
Adrian Burgess,201511691,4.4,121148
John Churchill,199511692,2.4,121151
Zoe Ball,201111693,3.1,121132
Peter Payne,201111694,4.5,121136
Steven Murray,201611695,3.4,121123
Adam MacLeod,200211696,1.5,121114
Justin Davies,200611697,2.5,121179
Sue Walsh,199311698,4.5,121199
Lucas Edmunds,201311699,4,121190
Dominic Ball,199011700,4.2,121135
Elizabeth Ferguson,199211701,3.1,121126
Lauren Blake,201711702,3.6,121195
Rebecca North,201311703,1.5,121186
Vanessa Lee,199711704,4.4,121192
Lillian Lawrence,199711705,4.1,121126
Alison Payne,200911706,2.3,121202
Sean Allan,199911707,2.4,121134
Amanda Forsyth,201211708,2.3,121131
Victor Springer,201211709,3,121139
Anne Knox,199711710,1.5,121168
Jason Payne,199311711,2.5,121168
Ruth Cameron,201111712,2.2,121199
Vanessa Chapman,199811713,2.8,121190
Adam Paige,200711714,2.4,121121
Virginia Quinn,199311715,3.2,121177
Stewart Tucker,199011716,3.3,121120
Robert Hodges,199611717,2.6,121112
Angela Hemmings,200711718,2.5,121184
Bella Wilkins,200411719,3.7,121111
Maria Ferguson,200211720,1.8,121148
Jonathan Fraser,199511721,1.7,121171
Brian Butler,199911722,2.2,121132
Gavin Robertson,200611723,3.5,121177
Irene Powell,201711724,1.2,121122
Warren Mackenzie,200311725,3.2,121190
Edward MacLeod,201311726,3.7,121125
Bella Robertson,201511727,4.2,121173
Jan Hill,201211728,3.9,121149
Harry Avery,199811729,3.9,121162
Virginia Grant,200011730,1.6,121151
Lucas Slater,200711731,1.7,121146
Peter Rees,200511732,2.9,121189
Irene White,201011733,2,121188
Wendy Buckland,199111734,3.6,121135
Austin Poole,199211735,3.8,121203
Sophie Anderson,199511736,4.3,121208
Jane Martin,200011737,2,121167
Molly Hudson,200111738,3.4,121171
Adrian Taylor,201611739,2.7,121182
Rose Peake,201411740,3.3,121183
Elizabeth Skinner,201611741,2.1,121186
Sophie Vance,201411742,3,121192
Keith Watson,199811743,3.9,121173
Dan Powell,199011744,2.7,121140
Christopher Short,200111745,3.7,121184
Harry MacLeod,199611746,2.5,121204
Jake Metcalfe,199111747,2.7,121209
Adrian Allan,200311748,2.8,121167
Carol Slater,200811749,2.9,121172
Irene Russell,201211750,4.5,121169
Boris Manning,201611751,2.2,121204
Ella Parr,201611752,2.4,121132
Yvonne Glover,199911753,2,121177
Zoe Hemmings,200111754,1.4,121172
Eric Murray,200811755,3.7,121194
Justin Henderson,200711756,3.7,121154
Fiona Alsop,199211757,4.4,121176
Chloe Kerr,199411758,1.7,121162
Sean Lambert,199311759,1.9,121147
Piers Gibson,199311760,4.1,121130
Hannah Clarkson,199811761,3.7,121176
Olivia Tucker,199211762,2.1,121190
Adrian Vance,200211763,2.8,121112
Diana Underwood,199211764,3.1,121163
Keith Hunter,200411765,4.1,121203
Amelia Wilkins,199611766,4.2,121139
Amanda Metcalfe,201511767,3.2,121174
Vanessa Coleman,201411768,3.4,121168
Neil Dyer,201611769,1.8,121154
Joe Morgan,200811770,3.4,121168
Blake Parr,199311771,3,121146
Gabrielle Roberts,199111772,1.3,121181
Adrian Pullman,201311773,2.9,121182
Keith Alsop,201111774,2.4,121203
Victoria Short,200911775,2.1,121198
Felicity Dowd,200711776,2.5,121196
Joan Mitchell,200411777,1.3,121211
Carolyn Paterson,199811778,1,121163
Gavin Fraser,199111779,4.5,121125
Elizabeth Kerr,199311780,4,121111
Julian Rampling,201511781,3,121186
Wendy Kerr,200211782,4.4,121191
Paul Hughes,201011783,3.2,121203
John Lawrence,201111784,3.7,121182
Chloe Peters,201511785,2.6,121199
Andrew Bell,200011786,2.7,121123
Nicola Ross,200311787,4.3,121130
Joanne Parr,199111788,2.2,121177
Luke Walsh,201211789,1.4,121138
David Berry,199411790,4,121115
Zoe Hudson,200911791,4,121149
Sarah Fisher,199511792,2.3,121204
Diana Marshall,199011793,4,121155
Phil Oliver,200711794,1.1,121179
Brian Knox,201411795,3.3,121158
Elizabeth Chapman,199311796,2.9,121125
Stewart White,199311797,3.9,121188
Kylie Vaughan,201111798,2,121149
Yvonne Hodges,199911799,3.9,121194
Dominic Roberts,201011800,3.9,121166
Ian Reid,200111801,1.9,121204
Olivia Campbell,200411802,3.9,121128
Joseph Lyman,200111803,4,121180
Gabrielle MacDonald,200811804,3.3,121139
Justin Knox,201711805,3.8,121174
Dan Cameron,199011806,4,121194
Carolyn Avery,199611807,2.9,121132
Jan Abraham,199911808,2.8,121163
Vanessa Paige,201511809,1.9,121143
Yvonne Harris,199011810,2.1,121153
Adrian Short,199111811,3.3,121124
Anthony Murray,200511812,1.2,121197
Maria Walker,199711813,3.6,121169
Jack Fraser,200211814,4.5,121161
Claire Butler,200611815,3.8,121158
Nathan Nash,201011816,1.5,121174
Fiona Slater,201711817,2.3,121186
Christian Gill,200011818,2.9,121154
Stephanie Alsop,199811819,1.7,121210
John Young,199711820,1.9,121132
Carolyn Alsop,199711821,3.1,121144
Kevin Clarkson,201511822,2.4,121155
Christopher Forsyth,200511823,3.5,121172
Anna Mitchell,201611824,2.3,121189
Brian Blake,201711825,2.1,121197
Jennifer Terry,200811826,1.3,121153
William Black,199211827,4.3,121118
Adrian Wilson,200811828,3.6,121142
Molly Dickens,199311829,1.5,121157
Julian Jones,199211830,1.8,121164
Bella Grant,200111831,3.9,121161
Leonard Kerr,201111832,1.6,121167
Joshua Russell,199711833,3.5,121209
Stephanie Wright,200811834,1.9,121120
Nicholas Pullman,199011835,4,121147
Anna Gill,201211836,2.1,121211
Matt MacDonald,200111837,3,121165
Julian Kerr,201611838,2.9,121165
Adrian Quinn,200211839,2.5,121165
Adrian Hudson,200211840,4,121149
Wanda Russell,201511841,4.1,121188
Audrey Wilson,199411842,4.2,121140
Adam Alsop,199411843,2.1,121185
Melanie Avery,201111844,2.1,121131
Tim Springer,201711845,4,121121
Chloe Springer,200211846,4.4,121188
Sam Alsop,201011847,1.2,121193
Wanda Morgan,199011848,2.6,121170
Dan Sharp,200111849,2,121121
Connor Abraham,199511850,3.1,121201
Dorothy Simpson,199511851,2,121160
Paul Rampling,200211852,1.2,121154
Karen Vaughan,200411853,2.9,121184
Victor Duncan,199811854,3.9,121157
Trevor McGrath,200611855,4.3,121135
Gordon Ferguson,201311856,3.2,121138
Steven Morrison,200911857,2.2,121151
Karen Stewart,201411858,4.2,121203
Lisa Newman,200611859,2.9,121192
Sally Miller,199011860,1.8,121194
Cameron Tucker,201011861,1.8,121170
Oliver Grant,199811862,1.5,121195
Joshua Walsh,201211863,4.1,121134
Lucas Paterson,200911864,3,121173
Max Edmunds,201711865,4,121130
Nicholas Mackenzie,201011866,1.7,121133
Claire Bower,199311867,3,121201
Nicola Chapman,199411868,1.1,121128
Carl Watson,201711869,2.2,121122
Ruth Rutherford,200611870,3.4,121161
Hannah Kerr,200111871,3.4,121161
Austin Nolan,200211872,4.4,121166
Tim Henderson,200111873,1.8,121129
Edward Mitchell,200211874,1.5,121156
Boris Gill,201311875,2.1,121186
Thomas North,201211876,3.5,121163
Justin Alsop,199911877,1.6,121137
Gavin Duncan,200511878,2.9,121152
Nathan Hardacre,201311879,3.2,121196
Luke Robertson,200711880,3.2,121210
Richard Oliver,199511881,4.1,121181
Carolyn Sanderson,201611882,2.1,121197
Lisa Duncan,201711883,3,121117
Tim Manning,200611884,3.4,121184
Bella Kerr,200311885,2.2,121146
Sean Forsyth,199311886,2.8,121182
Dylan North,200511887,2.4,121128
Sebastian Gibson,201011888,1.1,121209
Jake Peters,199411889,4.1,121190
Mary Hill,199211890,3,121169
Stewart Payne,200411891,2.6,121136
Penelope Newman,201311892,2.8,121115
Austin Young,200011893,3.9,121203
Sebastian Ellison,200611894,2,121112
Mary Kerr,200211895,3.4,121174
Luke Wilson,201411896,4.4,121129
Caroline Edmunds,199111897,1.7,121156
Richard Avery,201111898,4.3,121139
Amanda Smith,199811899,4.3,121189
Vanessa Forsyth,199311900,3,121208
Colin Ferguson,199011901,2.7,121113
Wanda Rutherford,199511902,3.4,121182
Penelope Springer,201211903,2.9,121124
Charles Young,199511904,4.1,121206
Rebecca Lee,200911905,3.2,121127
Julian Peters,199511906,1.3,121141
Mary Lewis,200611907,2.4,121197
William Ball,199511908,1.9,121146
Jan Butler,201411909,1.1,121166
Oliver Duncan,201311910,2.3,121184
Anne May,201011911,3.7,121156
Natalie Grant,199111912,3.6,121198
Samantha MacLeod,199211913,4.4,121204
Robert Johnston,201411914,2.6,121149
Jonathan Davies,200611915,3.9,121115
Ryan Mackay,199111916,3.5,121194
Stephen Peake,200411917,1.9,121211
Virginia Glover,200111918,1.2,121175
Edward Fraser,199411919,2.8,121137
Deirdre Thomson,199011920,2.5,121165
Michael Hodges,199711921,2.3,121153
Blake Lyman,199311922,3.6,121150
Ryan Black,201411923,2.1,121175
Brian Paterson,199311924,1.1,121205
Donna Sanderson,200211925,3.2,121152
Christopher Kelly,199111926,3.4,121210
Amelia Ross,200911927,2.2,121161
Brian Avery,201411928,2.8,121148
Natalie Lyman,200711929,1.1,121175
Stewart MacLeod,199511930,1.1,121127
Christopher Roberts,201411931,3.2,121142
Alan Alsop,201111932,1.8,121151
Steven Piper,201111933,1,121117
Joan Slater,199611934,1,121114
Oliver Cameron,199611935,4.2,121127
Abigail Glover,200111936,3.1,121208
Kevin Clark,200811937,1,121122
Molly Smith,200511938,2.4,121145
Emily Rutherford,200311939,1.5,121187
Elizabeth Harris,199111940,1.7,121167
Carolyn Robertson,199211941,2.9,121160
Nicholas Avery,199711942,2.2,121125
Alison Baker,200311943,3.4,121186
Leonard Langdon,199411944,4.2,121130
Bernadette Manning,201311945,3.6,121154
Luke Jackson,199411946,1.5,121144
Kylie Grant,200611947,1.9,121161
Benjamin Manning,199911948,3.5,121114
Lisa Churchill,201711949,2.8,121200
Amanda Clarkson,201511950,2.5,121123
Steven Grant,199411951,2.5,121137
Julian Blake,200311952,4.4,121137
Phil Fisher,201011953,4.1,121209
Faith Tucker,201311954,2.1,121126
Nicholas Peters,199411955,2.5,121168
Adam Henderson,201311956,1.2,121180
Christian Ellison,201411957,3.5,121140
Connor North,200411958,1.8,121169
Diana Kelly,201411959,1.3,121185
Victoria Slater,199111960,2.1,121182
Jennifer Payne,200411961,1.8,121148
Leonard Morrison,200111962,2.9,121149
Carolyn Wright,199211963,1.9,121167
Wanda Ross,200811964,1.1,121183
Thomas Johnston,199911965,2.3,121146
Olivia Mills,199411966,1.2,121118
Michael Wilson,200211967,2.2,121139
Olivia Powell,199211968,1.9,121156
Trevor Jones,199811969,4.4,121116
Anthony Springer,201511970,1.7,121186
Penelope Avery,200811971,1.6,121120
Edward Murray,200811972,3.8,121199
Alan Gill,200511973,3.4,121186
Rachel Gray,200211974,1.6,121127
Simon Nash,200411975,1.6,121180
Andrew McDonald,200311976,2.8,121192
Gavin Pullman,201211977,1.9,121170
Deirdre Mackay,200011978,3.6,121120
Lily Ellison,199711979,2,121179
Charles Baker,201211980,3.2,121183
Audrey Smith,200511981,4,121147
Wanda Hill,201511982,1.3,121118
Paul May,201311983,1.4,121196
Michael Ogden,199711984,2.2,121207
Alexander Tucker,200411985,2,121123
Angela Thomson,201311986,1.9,121205
Austin Wilson,199311987,1,121188
Katherine Walker,199411988,1.6,121153
Stewart James,200311989,3.9,121182
Christian Gray,199811990,2.3,121116
Alison Henderson,200311991,2.3,121130
Elizabeth Morgan,201311992,2.8,121205
Lucas McGrath,200811993,3.5,121160
Julia Ferguson,201211994,1.7,121145
Oliver Vaughan,199811995,2.1,121192
Paul Wilkins,201111996,3.5,121123
Colin Skinner,201411997,3,121178
Charles Ince,201711998,4.2,121123
Grace Nash,201211999,2.9,121199
Vanessa Miller,199112000,3.9,121135
Joe Robertson,201712001,4.2,121178
Wendy Ellison,201112002,3.6,121127
Penelope Mackay,201612003,3.7,121152
Edward Clarkson,201012004,3.6,121205
Jacob Cornish,200512005,4.3,121207
Andrew Bower,201412006,3.6,121168
Trevor Mackay,200512007,2.5,121143
Jasmine Cameron,200712008,1.8,121175
Joe Clark,199412009,1,121148
Isaac Hart,200512010,2.7,121126
Hannah Piper,200812011,3.9,121156
Boris Turner,200212012,3.2,121201
Lauren Abraham,201312013,3.4,121194
Jennifer Simpson,201112014,4,121112
Dylan McGrath,199012015,2.2,121111
Diane Ball,199312016,4.1,121168
Emily Bond,200812017,1.5,121122
Ella Roberts,201312018,1.4,121167
Victor Lee,199812019,2.9,121116
Theresa Clarkson,201012020,1.6,121203
Leah Buckland,199712021,3.5,121185
Jan Lambert,200512022,3.7,121151
Sally Gibson,199512023,4.1,121191
Owen Wright,200512024,2.3,121148
Evan Fraser,201412025,2.1,121189
Christian Hill,201712026,1.1,121144
Jasmine Peters,201312027,1.4,121158
Keith Wilkins,199612028,3,121168
Michael Churchill,201712029,2.3,121127
Trevor Ellison,199112030,2.5,121196
Victor Edmunds,201412031,3.8,121134
Mary Reid,199012032,1.3,121137
Matt Jones,200012033,3.3,121140
Ian King,201012034,2.7,121137
Brian Jackson,199612035,2.3,121129
Joseph Fisher,201012036,3.8,121163
Anthony King,200612037,2.9,121133
Diana Chapman,199012038,1.4,121181
Ryan Vaughan,199912039,2.5,121143
Frank Walsh,200712040,2.3,121132
Claire Newman,200112041,1.2,121112
Samantha Alsop,201412042,4.2,121200
Wendy Parr,199712043,3.4,121195
Carl Hemmings,200612044,1.2,121130
Zoe Terry,199712045,1.2,121204
Carol Blake,199812046,2.7,121202
Amelia Skinner,201412047,4.2,121184
John MacLeod,199212048,3.6,121159
Ava Marshall,199112049,1.3,121156
Felicity Ball,199612050,1.5,121179
Emma Greene,201312051,3.6,121119
Alexander Rutherford,200212052,4,121188
Sophie Scott,200112053,3.8,121177
Lillian Robertson,201512054,3.5,121121
Jake Miller,199612055,4,121167
Diana Smith,199812056,3.1,121180
Grace Marshall,199212057,1.2,121156
Claire Parsons,201412058,2.7,121183
Keith Henderson,199512059,3,121201
Vanessa Tucker,201012060,2.5,121190
Leah McDonald,200912061,1.7,121141
Keith Allan,199712062,4.2,121135
Fiona Ball,200212063,2.5,121182
Natalie Hardacre,201312064,1.7,121179
Paul Ross,200412065,4.4,121177
Sarah Gibson,199312066,3,121140
Irene Nolan,200412067,3.1,121204
Hannah Miller,201112068,2.8,121199
Anthony Rutherford,200812069,1.1,121173
Chloe Welch,200812070,2.3,121152
Joan Harris,199812071,3.8,121118
Dorothy Hardacre,201012072,1.3,121157
Isaac Nash,199212073,1.5,121149
Irene Quinn,201212074,2,121199
Ian Allan,200012075,3,121138
Diane Nash,201712076,2.6,121195
Ryan Gibson,200712077,3.9,121129
Thomas Chapman,199812078,2.8,121194
Lily Coleman,200212079,3.5,121211
Victor Martin,200212080,1.3,121171
Lillian Langdon,201212081,3.3,121121
Joanne Davidson,200712082,4.4,121188
Jake Davies,200112083,1.6,121183
Alexander Chapman,201612084,1.7,121177
Piers Welch,199712085,1.7,121163
Donna Anderson,200312086,3.4,121161
Rachel Abraham,200112087,1.5,121170
Diana Jackson,201012088,2,121199
Jack King,201012089,3.8,121207
Victor Dickens,201412090,2,121123
Michelle Coleman,200912091,2.1,121138
Ian Mills,200412092,1.7,121178
Penelope Piper,200112093,1.3,121141
Emma Turner,200312094,4,121127
Jake Springer,199412095,4.3,121115
Dominic Skinner,200512096,2.9,121160
Olivia Kelly,200812097,2.2,121160
Claire Powell,200212098,4.1,121123
Alexander McDonald,199412099,2.3,121161
Blake Scott,201712100,1,121199
Jan McDonald,199012101,3.9,121178
Tim Russell,199112102,2.2,121126
Sue Gibson,201712103,2.1,121186
Karen Anderson,199512104,3.7,121207
Victor Howard,199712105,3.7,121163
Victoria Davies,200312106,2.6,121196
Virginia Chapman,199012107,2.5,121173
Adam Howard,200112108,4,121165
Stephanie Oliver,200812109,1.7,121152
Evan Short,199912110,3.5,121170
Tim Greene,200912111,3.5,121137
Diane Hudson,200412112,1.5,121196
Jasmine Clarkson,199912113,3.3,121124
Alexander Slater,201112114,3.8,121191
Amelia Rutherford,200612115,2.1,121198
Nicholas Murray,200212116,3.4,121204
Lauren Nolan,200712117,1.9,121199
Zoe Robertson,201212118,2.1,121179
Joshua Fraser,200112119,2.2,121144
Faith Watson,200212120,2.6,121121
Brandon Slater,199512121,4,121198
Victor Rees,201112122,3.7,121198
Eric Bailey,200012123,1.3,121204
Hannah Manning,201012124,1.8,121161
Ava Morrison,200012125,3.3,121194
Michael Grant,200712126,3.7,121140
Carol Springer,201512127,3.5,121208
Liam Hardacre,201612128,3.8,121174
Diane Smith,201012129,2.1,121137
Sam MacLeod,199312130,3.6,121181
Lily Mitchell,199912131,1.4,121206
Caroline Johnston,200912132,2.7,121158
Piers Wright,201712133,1.9,121134
Julia Ince,199312134,3.1,121206
Julian Oliver,199512135,2.6,121149
Owen Pullman,200512136,3.3,121119
Jasmine McGrath,199512137,3.8,121191
Paul Allan,200312138,3.1,121134
Dan Lewis,200812139,2.7,121201
Hannah Howard,200212140,1.6,121157
Sue Roberts,199612141,3.4,121203
Austin Vaughan,200112142,2,121126
Piers MacLeod,201712143,1.1,121113
Wendy Burgess,201712144,4.5,121112
Ryan Paige,199412145,4.2,121127
Theresa Mills,201712146,3.2,121140
Oliver Hunter,200612147,3.7,121135
Wendy Smith,199812148,2,121124
Stephen Alsop,200412149,1.6,121129
Katherine King,200812150,1.5,121143
Rachel Alsop,199212151,4.1,121141
Grace Paige,201612152,4.5,121191
Anthony Johnston,200312153,1.4,121167
Wanda Greene,200212154,3.1,121199
Angela Anderson,200012155,4.5,121129
Gabrielle Bell,200612156,3.4,121139
Matt Manning,201212157,2.6,121187
Alexander Walker,199912158,2.5,121139
Max Berry,200712159,2.9,121119
Ella Campbell,200312160,2.3,121129
Lily Butler,201612161,2.2,121176
Claire Edmunds,199012162,1.6,121167
Owen Gibson,200412163,4.3,121123
John James,201412164,2,121194
Kimberly Pullman,199512165,2,121155
Amelia Manning,199512166,1.1,121188
Chloe May,201612167,3.7,121201
Lauren Jones,199212168,1.5,121191
Liam Blake,199012169,3.6,121130
Audrey James,201112170,3.5,121114
Leonard Hodges,200712171,2.2,121197
Una Wilkins,201712172,3.8,121194
Justin Lyman,201412173,2.9,121208
Jason King,200412174,4,121183
Nicholas Watson,200112175,2.5,121177
Wanda Hodges,199412176,1.5,121182
William Sutherland,201212177,4.1,121187
Kevin Dickens,200112178,3.8,121171
Yvonne Clark,200712179,1.7,121130
Rebecca Butler,200712180,1.8,121114
Ryan Jackson,200912181,4.3,121181
Faith Robertson,199812182,3.8,121190
Stephanie Chapman,199312183,2.1,121143
Piers King,201012184,3.6,121134
Brandon Skinner,201212185,1.7,121167
Gordon Reid,201512186,3.2,121114
Zoe Tucker,199112187,2.2,121165
Sophie Lambert,200612188,4.2,121111
Lily MacLeod,200512189,2.1,121151
Sally Wilson,201612190,3.7,121152
Piers Ince,199612191,1.5,121195
Jacob Skinner,200012192,2.9,121178
Molly Russell,200012193,3.7,121129
Jessica Scott,200612194,2,121200
Steven Hudson,200212195,3.5,121157
Jane Hemmings,199112196,3.1,121172
Carol Jackson,199412197,3.5,121147
Blake Turner,200112198,1.5,121165
Ella Allan,200512199,2.7,121197
David Ellison,200412200,2.9,121183
Michael Lyman,201312201,3.6,121118
Austin Russell,200212202,2.4,121194
Benjamin Allan,200312203,1.7,121119
Robert Rutherford,201612204,3.5,121196
Cameron Butler,201312205,3.9,121119
Blake Stewart,200812206,4,121206
Sonia Powell,199912207,3.5,121165
Alan Arnold,199112208,3.2,121115
Una Burgess,199512209,2.7,121176
Anna Bell,201012210,3.9,121119
Michael Clark,201012211,2.9,121113
Tim Hemmings,200112212,4.3,121194
